"outcome","data","contrast","trainsVsFull","rescale","algorithm","cvCorr"
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",0.113256042934303
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",0.123607426107282
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",-0.114310837849058
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",-0.159109111924823
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",-0.0551474587517585
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",0.0801424643993797
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",0.117834049534481
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",-0.0731241678218313
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",0.180722993745406
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",0.0329071396832871
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",0.15643144595163
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",-0.0252105079633942
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",0.018202539238069
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",0.207828184008313
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",0.160562021792837
"NEONX","IAPS","implBaseline","AHAB","zscor","pls",-0.240850324514569
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.125975147937811
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.216940116237676
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",-0.0515872908621218
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.215657645480182
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.216436016354687
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.106874045744499
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.19433969340342
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.304886884679029
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",0.108133598017743
"NEONX","IAPS","implBaseline","AHAB","zscor","svr",-0.0499322655489997
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.212742416094496
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.0584184105149311
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",0.0977937379022693
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.172802575491094
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.27254445547409
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.0217370250055294
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.0394741096970256
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.400121923795554
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",0.098941775914829
"NEONX","IAPS","implBaseline","AHAB","zscor","rf",-0.058942557862076
"NEONX","IAPS","controlCond","AHAB","cente","pcr",0.0473068882326543
"NEONX","IAPS","controlCond","AHAB","cente","pcr",0.129422033716889
"NEONX","IAPS","controlCond","AHAB","cente","pcr",-0.234128721069056
"NEONX","IAPS","controlCond","AHAB","cente","pcr",-0.294231519182852
"NEONX","IAPS","controlCond","AHAB","cente","pcr",-0.132309500463918
"NEONX","IAPS","controlCond","AHAB","cente","pcr",-0.228635206130266
"NEONX","IAPS","controlCond","AHAB","cente","pcr",-0.089550404377654
"NEONX","IAPS","controlCond","AHAB","cente","pcr",-0.09117440831141
"NEONX","IAPS","controlCond","AHAB","cente","pcr",0.274349537129839
"NEONX","IAPS","controlCond","AHAB","cente","pcr",-0.213534209190773
"NEONX","IAPS","controlCond","AHAB","cente","pls",0.170019972970371
"NEONX","IAPS","controlCond","AHAB","cente","pls",0.19219379427424
"NEONX","IAPS","controlCond","AHAB","cente","pls",-0.106722471339094
"NEONX","IAPS","controlCond","AHAB","cente","pls",0.0358350219705907
"NEONX","IAPS","controlCond","AHAB","cente","pls",0.0622985088106643
"NEONX","IAPS","controlCond","AHAB","cente","pls",-0.178081774292653
"NEONX","IAPS","controlCond","AHAB","cente","pls",0.206608207215572
"NEONX","IAPS","controlCond","AHAB","cente","pls",0.0880364185471318
"NEONX","IAPS","controlCond","AHAB","cente","pls",0.0805978919254528
"NEONX","IAPS","controlCond","AHAB","cente","pls",-0.00160646162919617
"NEONX","IAPS","controlCond","AHAB","cente","svr",-0.0527922259377896
"NEONX","IAPS","controlCond","AHAB","cente","svr",-0.0310902844586651
"NEONX","IAPS","controlCond","AHAB","cente","svr",0.13524010592964
"NEONX","IAPS","controlCond","AHAB","cente","svr",-0.0108004843735632
"NEONX","IAPS","controlCond","AHAB","cente","svr",-0.384883879770007
"NEONX","IAPS","controlCond","AHAB","cente","svr",0.238889300054908
"NEONX","IAPS","controlCond","AHAB","cente","svr",-0.0237643385044417
"NEONX","IAPS","controlCond","AHAB","cente","svr",0.118110487635348
"NEONX","IAPS","controlCond","AHAB","cente","svr",-0.0696567457448052
"NEONX","IAPS","controlCond","AHAB","cente","svr",-0.0175037675587689
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.229649948824596
"NEONX","IAPS","controlCond","AHAB","cente","rf",-0.0681146759351073
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.174937431886958
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.228883364884
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.295879550940312
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.389943951644058
"NEONX","IAPS","controlCond","AHAB","cente","rf",-0.00854267611076614
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.0680387824165695
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.235302645951408
"NEONX","IAPS","controlCond","AHAB","cente","rf",0.0489652622182377
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",0.351882067481714
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",0.0328286976056934
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",-0.1046559937312
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",-0.0555932327227877
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",0.0404181849926533
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",0.0026776042683093
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",-0.00540234148875208
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",0.0393277040474783
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",0.133557405134355
"NEONX","IAPS","controlCond","AHAB","nocen","pcr",-0.0481243345002949
"NEONX","IAPS","controlCond","AHAB","nocen","pls",0.114000807115564
"NEONX","IAPS","controlCond","AHAB","nocen","pls",-0.259400854995745
"NEONX","IAPS","controlCond","AHAB","nocen","pls",-0.088882258604747
"NEONX","IAPS","controlCond","AHAB","nocen","pls",-0.123652036919268
"NEONX","IAPS","controlCond","AHAB","nocen","pls",0.0938014780813588
"NEONX","IAPS","controlCond","AHAB","nocen","pls",-0.0895880303922109
"NEONX","IAPS","controlCond","AHAB","nocen","pls",0.0432599281046763
"NEONX","IAPS","controlCond","AHAB","nocen","pls",-0.0022590600518269
"NEONX","IAPS","controlCond","AHAB","nocen","pls",0.137869903275495
"NEONX","IAPS","controlCond","AHAB","nocen","pls",-0.2933506104235
"NEONX","IAPS","controlCond","AHAB","nocen","svr",-0.18945890792631
"NEONX","IAPS","controlCond","AHAB","nocen","svr",-0.0507299748988795
"NEONX","IAPS","controlCond","AHAB","nocen","svr",-0.266059743832027
"NEONX","IAPS","controlCond","AHAB","nocen","svr",0.246617191721886
"NEONX","IAPS","controlCond","AHAB","nocen","svr",0.10313773137184
"NEONX","IAPS","controlCond","AHAB","nocen","svr",0.215322774655327
"NEONX","IAPS","controlCond","AHAB","nocen","svr",-0.11481395436374
"NEONX","IAPS","controlCond","AHAB","nocen","svr",0.108598543183254
"NEONX","IAPS","controlCond","AHAB","nocen","svr",-0.116507737874564
"NEONX","IAPS","controlCond","AHAB","nocen","svr",-0.0403280231232981
"NEONX","IAPS","controlCond","AHAB","nocen","rf",0.188115718415666
"NEONX","IAPS","controlCond","AHAB","nocen","rf",-0.157909759169658
"NEONX","IAPS","controlCond","AHAB","nocen","rf",-0.0394941691820638
"NEONX","IAPS","controlCond","AHAB","nocen","rf",-0.0227509105221563
"NEONX","IAPS","controlCond","AHAB","nocen","rf",0.257072272756097
"NEONX","IAPS","controlCond","AHAB","nocen","rf",0.0165949345686416
"NEONX","IAPS","controlCond","AHAB","nocen","rf",0.390029238588914
"NEONX","IAPS","controlCond","AHAB","nocen","rf",-0.247793728235088
"NEONX","IAPS","controlCond","AHAB","nocen","rf",0.115407755594006
"NEONX","IAPS","controlCond","AHAB","nocen","rf",0.309516709206551
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",0.0656641246841586
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",-0.362065176063243
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",-0.0626003321842488
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",0.151743008091312
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",-0.00881085140100258
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",0.0482961965616696
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",-0.133391494177067
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",0.0466634803723361
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",0.0840235532100177
"NEONX","IAPS","controlCond","AHAB","zscor","pcr",-0.232522768118281
"NEONX","IAPS","controlCond","AHAB","zscor","pls",-0.19510474771907
"NEONX","IAPS","controlCond","AHAB","zscor","pls",-0.0184727212434261
"NEONX","IAPS","controlCond","AHAB","zscor","pls",0.013763705107847
"NEONX","IAPS","controlCond","AHAB","zscor","pls",-0.0137997107161002
"NEONX","IAPS","controlCond","AHAB","zscor","pls",0.290180566278751
"NEONX","IAPS","controlCond","AHAB","zscor","pls",-0.0140894830476164
"NEONX","IAPS","controlCond","AHAB","zscor","pls",0.0982985500854928
"NEONX","IAPS","controlCond","AHAB","zscor","pls",0.0407435482805546
"NEONX","IAPS","controlCond","AHAB","zscor","pls",-0.219655225605544
"NEONX","IAPS","controlCond","AHAB","zscor","pls",0.011199255076659
"NEONX","IAPS","controlCond","AHAB","zscor","svr",0.0818902489574002
"NEONX","IAPS","controlCond","AHAB","zscor","svr",-0.0305453919699696
"NEONX","IAPS","controlCond","AHAB","zscor","svr",0.309307721247549
"NEONX","IAPS","controlCond","AHAB","zscor","svr",0.00462744551030141
"NEONX","IAPS","controlCond","AHAB","zscor","svr",0.0432312578696305
"NEONX","IAPS","controlCond","AHAB","zscor","svr",0.161677751608887
"NEONX","IAPS","controlCond","AHAB","zscor","svr",-0.0687495269188405
"NEONX","IAPS","controlCond","AHAB","zscor","svr",-0.178840120742891
"NEONX","IAPS","controlCond","AHAB","zscor","svr",-0.0252652523296261
"NEONX","IAPS","controlCond","AHAB","zscor","svr",0.122267137337927
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.293026009798564
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.160333031679125
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.0271718334701253
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.13836057883695
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.121706500637497
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.123139489047861
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.21424259132708
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.15235991689168
"NEONX","IAPS","controlCond","AHAB","zscor","rf",-0.134202292817824
"NEONX","IAPS","controlCond","AHAB","zscor","rf",0.218300472597062
"NEONX","PFA","implBaseline","AHAB","cente","pcr",0.0391126703525736
"NEONX","PFA","implBaseline","AHAB","cente","pcr",-0.106823215196362
"NEONX","PFA","implBaseline","AHAB","cente","pcr",-0.0849959778758924
"NEONX","PFA","implBaseline","AHAB","cente","pcr",0.142524858014353
"NEONX","PFA","implBaseline","AHAB","cente","pcr",-0.153163616800997
"NEONX","PFA","implBaseline","AHAB","cente","pcr",0.0257024972950911
"NEONX","PFA","implBaseline","AHAB","cente","pcr",-0.0842303036932949
"NEONX","PFA","implBaseline","AHAB","cente","pcr",0.0521427079794065
"NEONX","PFA","implBaseline","AHAB","cente","pcr",0.012183517594653
"NEONX","PFA","implBaseline","AHAB","cente","pcr",-0.251861002579897
"NEONX","PFA","implBaseline","AHAB","cente","pls",-0.115809620745663
"NEONX","PFA","implBaseline","AHAB","cente","pls",-0.0474283467583763
"NEONX","PFA","implBaseline","AHAB","cente","pls",0.210876862022283
"NEONX","PFA","implBaseline","AHAB","cente","pls",-0.092105742680569
"NEONX","PFA","implBaseline","AHAB","cente","pls",0.103428363469011
"NEONX","PFA","implBaseline","AHAB","cente","pls",-0.177460520708365
"NEONX","PFA","implBaseline","AHAB","cente","pls",0.0844349591148941
"NEONX","PFA","implBaseline","AHAB","cente","pls",0.0193605830836139
"NEONX","PFA","implBaseline","AHAB","cente","pls",-0.00452573172913556
"NEONX","PFA","implBaseline","AHAB","cente","pls",0.0649439379017412
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.20222669818548
"NEONX","PFA","implBaseline","AHAB","cente","svr",0.121955224281176
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.0365923272926436
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.09571820954126
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.0677495242652048
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.115948417130967
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.0757989737456436
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.196330989274208
"NEONX","PFA","implBaseline","AHAB","cente","svr",0.0403586201977048
"NEONX","PFA","implBaseline","AHAB","cente","svr",-0.0786156495578471
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0730871646556385
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0839873633771871
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0692133580836376
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0801483974758439
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0600447858064309
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0767155559597066
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0264120751423713
"NEONX","PFA","implBaseline","AHAB","cente","rf",0.0576532273945703
"NEONX","PFA","implBaseline","AHAB","cente","rf",-0.069092232422322
"NEONX","PFA","implBaseline","AHAB","cente","rf",-0.0623225518105879
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",0.0303882768235023
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.159904068013302
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.115949903489669
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.12780843735821
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.259464160731684
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.118172696270302
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.0538287572534956
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.066551571272412
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",-0.00152324575838442
"NEONX","PFA","implBaseline","AHAB","nocen","pcr",0.0767475926666715
"NEONX","PFA","implBaseline","AHAB","nocen","pls",0.0182441430369785
"NEONX","PFA","implBaseline","AHAB","nocen","pls",0.0702934473915445
"NEONX","PFA","implBaseline","AHAB","nocen","pls",0.246789495099821
"NEONX","PFA","implBaseline","AHAB","nocen","pls",-0.0322972180551346
"NEONX","PFA","implBaseline","AHAB","nocen","pls",-0.0528055366988811
"NEONX","PFA","implBaseline","AHAB","nocen","pls",-0.0210403187482135
"NEONX","PFA","implBaseline","AHAB","nocen","pls",0.043558538641216
"NEONX","PFA","implBaseline","AHAB","nocen","pls",-0.0229536278082063
"NEONX","PFA","implBaseline","AHAB","nocen","pls",0.123717014251663
"NEONX","PFA","implBaseline","AHAB","nocen","pls",-0.00654194172493261
"NEONX","PFA","implBaseline","AHAB","nocen","svr",-0.183446761307658
"NEONX","PFA","implBaseline","AHAB","nocen","svr",-0.176138782309699
"NEONX","PFA","implBaseline","AHAB","nocen","svr",-0.135332271393851
"NEONX","PFA","implBaseline","AHAB","nocen","svr",-0.0507583327259903
"NEONX","PFA","implBaseline","AHAB","nocen","svr",-0.138834116796852
"NEONX","PFA","implBaseline","AHAB","nocen","svr",-0.0711762338490843
"NEONX","PFA","implBaseline","AHAB","nocen","svr",0.0048975876585824
"NEONX","PFA","implBaseline","AHAB","nocen","svr",0.0360685287372064
"NEONX","PFA","implBaseline","AHAB","nocen","svr",0.0481925451576955
"NEONX","PFA","implBaseline","AHAB","nocen","svr",-0.138459487673767
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.0191779228369575
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.0828168829472642
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.23535305001457
"NEONX","PFA","implBaseline","AHAB","nocen","rf",-0.00572748250196113
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.0574334829988673
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.202571470394959
"NEONX","PFA","implBaseline","AHAB","nocen","rf",-0.133033785294887
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.014663920614248
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.11852948404779
"NEONX","PFA","implBaseline","AHAB","nocen","rf",0.00626998430293219
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",-0.0479324373573432
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",-0.0356879907298257
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",0.0589486679028181
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",0.132562054855884
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",0.0750172641473639
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",0.00919093663017791
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",-0.185488958206712
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",-0.00197155415180672
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",0.144814501320207
"NEONX","PFA","implBaseline","AHAB","zscor","pcr",0.0609487924224116
"NEONX","PFA","implBaseline","AHAB","zscor","pls",0.352552416607577
"NEONX","PFA","implBaseline","AHAB","zscor","pls",0.243057715440414
"NEONX","PFA","implBaseline","AHAB","zscor","pls",-0.0775499678669375
"NEONX","PFA","implBaseline","AHAB","zscor","pls",-0.174244568942283
"NEONX","PFA","implBaseline","AHAB","zscor","pls",0.00765393102065398
"NEONX","PFA","implBaseline","AHAB","zscor","pls",-0.232150307956838
"NEONX","PFA","implBaseline","AHAB","zscor","pls",0.225347007199264
"NEONX","PFA","implBaseline","AHAB","zscor","pls",-0.252670753089684
"NEONX","PFA","implBaseline","AHAB","zscor","pls",0.065327309119263
"NEONX","PFA","implBaseline","AHAB","zscor","pls",0.0813604027447112
"NEONX","PFA","implBaseline","AHAB","zscor","svr",-0.0666470879160317
"NEONX","PFA","implBaseline","AHAB","zscor","svr",0.0820018078898734
"NEONX","PFA","implBaseline","AHAB","zscor","svr",-0.0813210409121106
